feature,feature_idx,m_i,s_used,context,prompt,condition,c,sample,baseline_p,a_i_max,active,passed_floor,p_concept,gen_success_frac,gen_success_any,perplexity
hair,8827,35.88200378417969,10.0,elicit,The old man had lost most of the,rand(c=4.0),4.0,9,0.12944108247756958,35.571773529052734,True,True,0.026705924421548843,0.0,0,7.5321574211120605
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,0,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.09375,1,5.000495433807373
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,1,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.03125,1,4.5918869972229
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,2,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,3,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.0625,1,8.650615692138672
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,4,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.09375,1,6.768795013427734
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,5,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.0625,1,9.272866249084473
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,6,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,7,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.125,1,4.418107986450195
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,8,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.03125,1,11.04134750366211
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",baseline,,9,0.613205075263977,59.76765441894531,True,True,0.17037715017795563,0.0625,1,4.736736297607422
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,0,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,11.681560516357422
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,1,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,10.171072006225586
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,2,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,17.490615844726562
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,3,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,11.061725616455078
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,4,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,0.96875,1,8.539233207702637
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,5,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,3.6684772968292236
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,6,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,10.368711471557617
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,7,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,5.925148963928223
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,8,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,16.788917541503906
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",amplify,,9,0.613205075263977,59.76765441894531,True,True,0.1997794806957245,1.0,1,13.673894882202148
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,0,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.09375,1,5.000495433807373
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,1,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.0625,1,5.953001022338867
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,2,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,3,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.0625,1,8.650615692138672
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,4,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.09375,1,6.768795013427734
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,5,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.03125,1,8.227906227111816
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,6,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,7,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.125,1,7.429746627807617
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,8,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.09375,1,5.711538314819336
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",ablate(c=0),0.0,9,0.613205075263977,59.76765441894531,True,True,0.15442292392253876,0.0625,1,6.396942138671875
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,0,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.03125,1,5.48889684677124
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,1,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.0625,1,5.953001022338867
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,2,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,3,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.03125,1,5.078305244445801
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,4,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.09375,1,6.768795013427734
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,5,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.03125,1,8.227906227111816
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,6,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,7,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.125,1,7.429746627807617
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,8,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.09375,1,5.711538314819336
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.25),0.25,9,0.613205075263977,59.76765441894531,True,True,0.15028667449951172,0.0625,1,6.396942138671875
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,0,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.09375,1,5.000495433807373
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,1,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.03125,1,4.45338249206543
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,2,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,3,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.0625,1,8.650615692138672
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,4,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.09375,1,6.768795013427734
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,5,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.0625,1,9.621908187866211
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,6,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,7,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.0625,1,6.885974884033203
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,8,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.0625,1,5.676181793212891
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.25),0.25,9,0.613205075263977,59.76765441894531,True,True,0.17083270847797394,0.0625,1,4.549225330352783
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,0,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.03125,1,5.48889684677124
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,1,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.0625,1,5.953001022338867
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,2,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,3,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.0625,1,5.962727069854736
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,4,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.09375,1,6.768795013427734
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,5,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.03125,1,8.227906227111816
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,6,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,7,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.125,1,7.429746627807617
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,8,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.09375,1,5.711538314819336
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=0.5),0.5,9,0.613205075263977,59.76765441894531,True,True,0.1454049050807953,0.0625,1,6.396942138671875
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,0,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.09375,1,5.000495433807373
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,1,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.03125,1,4.45338249206543
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,2,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,3,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.0625,1,8.650615692138672
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,4,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.0625,1,7.552720546722412
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,5,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.0625,1,9.621908187866211
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,6,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,7,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.0625,1,6.885974884033203
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,8,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.0625,1,5.676181793212891
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=0.5),0.5,9,0.613205075263977,59.76765441894531,True,True,0.1705007702112198,0.0625,1,4.549225330352783
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,0,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.03125,1,6.102867126464844
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,1,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.0625,1,5.953001022338867
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,2,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,3,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.0625,1,5.962727069854736
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,4,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.0625,1,6.806547164916992
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,5,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.03125,1,7.5713605880737305
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,6,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,7,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.125,1,7.429746627807617
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,8,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.0625,1,5.374272346496582
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=1.0),1.0,9,0.613205075263977,59.76765441894531,True,True,0.13286466896533966,0.0625,1,6.396942138671875
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,0,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.09375,1,5.000495433807373
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,1,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.03125,1,6.201648712158203
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,2,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.03125,1,9.898782730102539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,3,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.0625,1,8.650615692138672
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,4,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.0625,1,9.789886474609375
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,5,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.0625,1,8.814140319824219
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,6,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.0625,1,5.012567520141602
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,7,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.125,1,6.382704734802246
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,8,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.0625,1,5.676181793212891
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=1.0),1.0,9,0.613205075263977,59.76765441894531,True,True,0.16959159076213837,0.0625,1,6.157873153686523
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,0,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.03125,1,8.02735424041748
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,1,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.03125,1,6.693451881408691
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,2,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.03125,1,8.671222686767578
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,3,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.03125,1,4.0692667961120605
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,4,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.03125,1,5.421299457550049
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,5,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.03125,1,7.600207805633545
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,6,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.0625,1,4.539463996887207
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,7,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.0625,1,6.873186111450195
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,8,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.0625,1,5.374272346496582
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=2.0),2.0,9,0.613205075263977,59.76765441894531,True,True,0.09352908283472061,0.0625,1,5.03639554977417
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,0,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.09375,1,5.000495433807373
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,1,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.0625,1,6.544874668121338
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,2,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.03125,1,6.925118446350098
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,3,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.0625,1,7.500765800476074
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,4,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.0625,1,9.789886474609375
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,5,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.0625,1,8.814140319824219
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,6,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.0625,1,5.012567520141602
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,7,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.09375,1,6.091129302978516
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,8,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.0625,1,6.637984752655029
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=2.0),2.0,9,0.613205075263977,59.76765441894531,True,True,0.16670171916484833,0.03125,1,4.127953052520752
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,0,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.0,0,7.406503200531006
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,1,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.0,0,12.003021240234375
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,2,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.0,0,14.337103843688965
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,3,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.0,0,9.198968887329102
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,4,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.03125,1,5.537713050842285
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,5,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.03125,1,7.770483016967773
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,6,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.0,0,9.265301704406738
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,7,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.0625,1,5.7667236328125
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,8,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.0,0,6.94833517074585
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",neg(c=4.0),4.0,9,0.613205075263977,59.76765441894531,True,True,0.007685428019613028,0.03125,1,11.660579681396484
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,0,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.03125,1,6.296769142150879
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,1,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.0625,1,6.544874668121338
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,2,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.03125,1,5.880288124084473
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,3,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.0625,1,5.519107818603516
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,4,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.0625,1,3.3685529232025146
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,5,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.0625,1,8.24075698852539
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,6,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.03125,1,8.968055725097656
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,7,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.0625,1,7.760346412658691
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,8,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.03125,1,5.183326244354248
hair,8827,35.88200378417969,10.0,elicit,"The shampoo commercial promised silky, shiny",rand(c=4.0),4.0,9,0.613205075263977,59.76765441894531,True,True,0.15611952543258667,0.03125,1,4.127953052520752
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,0,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.03125,1,4.457315444946289
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,1,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.03125,1,5.317084312438965
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,2,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.0625,1,7.008716583251953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,3,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.03125,1,6.546486854553223
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,4,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.03125,1,7.7376885414123535
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,5,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.0625,1,4.764833450317383
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,6,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,7,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.125,1,4.327549457550049
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,8,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.03125,1,3.743790626525879
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,baseline,,9,0.3975732624530792,70.75887298583984,True,True,0.11048708111047745,0.03125,1,3.9153449535369873
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,0,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,12.785954475402832
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,1,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,10.46687126159668
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,2,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,18.179832458496094
